2023-03-20 오전 3:59:20 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 3:59:20 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'Multi Load 1 StudyID : 52' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'Multi Load 2 StudyID : 1' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 3:59:20 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'ImageGridControl._SetImageCollection difference ImageCollection' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller - 1 / 1' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'Multi Load 3 load ' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'Multi Load 3' 

2023-03-20 오전 3:59:20 [11752]  <Information>  'Multi Load 4' 

2023-03-20 오전 3:59:22 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 3:59:22 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 3:59:22 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 3:59:22 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 3:59:22 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 3:59:22 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 3:59:22 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 3:59:22 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 3:59:22 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 3:59:23 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 3:59:23 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 3:59:23 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 3:59:23 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 3:59:23 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 3:59:23 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 3:59:23 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 3:59:23 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller - 1 / 1' 

2023-03-20 오전 3:59:23 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 3:59:23 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 3:59:23 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 3:59:25 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:25 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:25 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 3:59:25 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 3:59:25 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 3:59:25 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 3:59:25 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 3:59:25 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 3:59:25 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 3:59:25 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 3:59:25 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 3:59:26 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:26 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:27 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:27 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:28 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:28 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:28 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:28 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:29 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:29 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:29 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:29 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:30 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:30 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:30 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:30 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:31 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:31 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:31 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:31 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:32 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:32 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:33 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:33 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:33 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:33 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:33 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:33 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:34 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:34 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:34 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:34 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:35 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:35 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:35 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:35 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:36 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:36 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:36 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:36 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:38 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:38 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 3:59:39 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 3:59:39 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:22 [11752]  <Information>  'ExportDicomWindow series count : 1' 

2023-03-20 오전 4:03:22 [11752]  <Information>  'Export Root Path : ' 

2023-03-20 오전 4:03:22 [11752]  <Information>  'ExportDicomWindow add fileDios count : Series oID - 180 , FileDios Count - 2' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Start ExportLocal' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'ExportLocal : Load and save local file.' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Make Dicom DIR' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Save to local : StudyKey(52), SeriesKey(180), ImageCount(2)' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Patient ID : 20280318' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify Dicom infomation.' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify SpecificCharacterSet' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify StudyInstanceUID' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify SeriesInstanceUID' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify PatientID' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify PatientSex' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify StudyDescription' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify SeriesDescription' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify PatientName' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify OtherPatientNames' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify PatientBirthDate' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify PatientAge : Leadtools.Dicom.DicomAgeValue' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Add SOPInstanceUID to list : 1.3.6.1.4.1.19179.1.144240935922147.3.31382.65996' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify InstanceNumber' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'InstitutionName : ''' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Change DicomDataSet : \\115.145.56.182\Main_Storage\Storage1\2023\03\10\20230310\DR\VIEWREX\1\I000001_2082.dcm' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Delete LUT Parameter' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Create Series Folder' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Create Series Folder : C:\Users\Administrator\Documents\TEST\test\DCMData\20280318\20220703\Series000' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Export File Path : C:\Users\Administrator\Documents\TEST\test\DCMData\20280318\20220703\Series000\VR00001.dcm' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Data Size : 4467182' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify Dicom infomation.' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify SpecificCharacterSet' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify StudyInstanceUID' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify SeriesInstanceUID' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify PatientID' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify PatientSex' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify StudyDescription' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify SeriesDescription' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify PatientName' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify OtherPatientNames' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify PatientBirthDate' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify PatientAge : Leadtools.Dicom.DicomAgeValue' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Add SOPInstanceUID to list : 1.3.6.1.4.1.19179.1.144240935922147.3.31800.66001' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Modify InstanceNumber' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'InstitutionName : ''' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Change DicomDataSet : \\115.145.56.182\Main_Storage\Storage1\2023\03\10\20230310\DR\VIEWREX\1\I000002_2083.dcm' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Delete LUT Parameter' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Create Series Folder' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Create Series Folder : C:\Users\Administrator\Documents\TEST\test\DCMData\20280318\20220703\Series000' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Export File Path : C:\Users\Administrator\Documents\TEST\test\DCMData\20280318\20220703\Series000\VR00002.dcm' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Data Size : 8730674' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Empty StudyInstanceUID : 1.2.40.0.13.2022070316211600 / 8730674' 

2023-03-20 오전 4:03:24 [11752]  <Information>  'Save dicomdir' 

2023-03-20 오전 4:03:25 [11752]  <Information>  'ExportLocal : After create Dicom Dir.' 

2023-03-20 오전 4:03:25 [11752]  <Information>  '
>> Requested Info
StudyCount : 1
SeriesCount : 1
FileCount : 2

>> Copy To Info
StudyCount : 1
SeriesCount : 1
FileCount : 2

>> DICOMDIR Info
StudyCount : 1
SeriesCount : 1
FileCount : 2
' 

2023-03-20 오전 4:03:25 [11752]  <Information>  'End ExportLocal' 

2023-03-20 오전 4:03:51 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 4:03:53 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 4:03:53 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 4:03:53 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 4:03:53 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 4:03:53 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 4:03:53 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 4:03:53 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:53 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 4:03:54 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 4:03:54 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:54 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 4:03:55 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:55 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 4:03:56 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:56 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 4:03:57 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:57 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:58 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:58 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:59 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:59 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:59 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:59 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:03:59 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:03:59 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:04:00 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:04:00 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:04:00 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:04:00 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:04:00 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:04:00 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 4:04:01 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'DisplayImages' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'Count IsActiveGridControl' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageGridControl.IsActiveGridControl' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'containActiveGrid - False - 0' 

2023-03-20 오전 4:04:01 [11752]  <Information>  '_SetImageCollection' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller not null' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageGridControl._SetImageCollection.m_Controller is null - 1 / 1' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'GridPanel.GridLayout.Set - 1 / 1' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'GridPanel.OnGridLayoutChanged' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'GridPanel.GridLayout - 1 / 1' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageControl.OnFrameChanged' 

2023-03-20 오전 4:04:01 [11752]  <Information>  'ImageGridControl.ImageControl_FrameChanged' 

